id,order_id,placed_at,merchant_id,sku_id,top_cat_id,sub_cat_id,qty,price
147322,22397,2021-12-18 15:04:21.306,352,1469,12.0,108.0,5,88000.0
147336,22397,2021-12-18 15:04:21.306,352,1569,12.0,30.0,50,25250.0
147348,23493,2021-12-18 15:19:32.462,197,709,9.0,48.0,3,95000.0
147349,23493,2021-12-18 15:19:32.462,197,742,12.0,31.0,5,26000.0
147350,23493,2021-12-18 15:19:32.462,197,964,3.0,105.0,1,108000.0
147351,23493,2021-12-18 15:19:32.462,197,1469,12.0,108.0,1,88000.0
147352,23493,2021-12-18 15:19:32.462,197,716,4.0,57.0,10,214000.0
147373,23501,2021-12-18 15:24:59.541,1708,716,4.0,57.0,5,214000.0
147374,23501,2021-12-18 15:24:59.541,1708,715,4.0,57.0,5,215000.0
147380,23480,2021-12-18 15:28:07.824,398,826,15.0,53.0,2,36500.0
147386,23480,2021-12-18 15:28:07.824,398,1160,15.0,53.0,2,27000.0
147387,23480,2021-12-18 15:28:07.824,398,1020,14.0,37.0,1,105000.0
147393,23509,2021-12-18 15:29:33.404,1744,634,3.0,10.0,10,13000.0
147394,23509,2021-12-18 15:29:33.404,1744,625,19.0,77.0,5,61000.0
147395,23509,2021-12-18 15:29:33.404,1744,689,18.0,5.0,5,125500.0
147444,23522,2021-12-18 15:54:21.099,600,616,1.0,13.0,4,40000.0
147445,23522,2021-12-18 15:54:21.099,600,615,1.0,13.0,8,44500.0
147446,23522,2021-12-18 15:54:21.099,600,781,1.0,13.0,3,37500.0
147447,23522,2021-12-18 15:54:21.099,600,608,16.0,52.0,1,123000.0
147464,23527,2021-12-18 16:16:07.411,1145,716,4.0,57.0,10,214000.0
147465,23527,2021-12-18 16:16:07.411,1145,715,4.0,57.0,10,215000.0
147550,22772,2021-12-18 18:05:21.348,1951,952,3.0,102.0,1,182000.0
147551,22772,2021-12-18 18:05:21.348,1951,776,15.0,53.0,1,127000.0
147552,22772,2021-12-18 18:05:21.348,1951,1159,15.0,94.0,5,27500.0
147594,23150,2021-12-18 23:46:22.273,571,615,1.0,13.0,4,44500.0
147595,23150,2021-12-18 23:46:22.273,571,616,1.0,13.0,4,40000.0
147596,23150,2021-12-18 23:46:22.273,571,776,15.0,53.0,1,127000.0
147597,23150,2021-12-18 23:46:22.273,571,777,15.0,53.0,1,127000.0
147598,23150,2021-12-18 23:46:22.273,571,716,4.0,57.0,1,214000.0
147599,23150,2021-12-18 23:46:22.273,571,717,4.0,57.0,1,196000.0
147600,23150,2021-12-18 23:46:22.273,571,857,4.0,57.0,2,213000.0
147727,23570,2021-12-19 16:19:53.447,1753,789,30.0,5.0,6,35500.0
147728,23570,2021-12-19 16:19:53.447,1753,669,29.0,79.0,5,47500.0
147729,23570,2021-12-19 16:19:53.447,1753,1006,29.0,19.0,3,45500.0
147730,23570,2021-12-19 16:19:53.447,1753,1400,29.0,19.0,1,56000.0
147731,23570,2021-12-19 16:19:53.447,1753,714,29.0,19.0,1,107000.0
147732,23570,2021-12-19 16:19:53.447,1753,1172,29.0,19.0,2,50500.0
147733,23570,2021-12-19 16:19:53.447,1753,1402,29.0,19.0,2,97000.0
147734,23570,2021-12-19 16:19:53.447,1753,675,16.0,87.0,1,236000.0
147735,23570,2021-12-19 16:19:53.447,1753,677,16.0,87.0,1,236000.0
147736,23570,2021-12-19 16:19:53.447,1753,761,14.0,37.0,5,124500.0
147737,23570,2021-12-19 16:19:53.447,1753,923,34.0,94.0,6,135500.0
147738,23570,2021-12-19 16:19:53.447,1753,927,9.0,92.0,1,110000.0
147739,23570,2021-12-19 16:19:53.447,1753,626,4.0,3.0,1,110000.0
147740,23570,2021-12-19 16:19:53.447,1753,1348,12.0,97.0,2,86500.0
147741,23570,2021-12-19 16:19:53.447,1753,1602,9.0,48.0,3,71500.0
147742,23570,2021-12-19 16:19:53.447,1753,1011,9.0,48.0,1,67500.0
147743,23570,2021-12-19 16:19:53.447,1753,1012,9.0,48.0,1,67500.0
147744,23570,2021-12-19 16:19:53.447,1753,705,9.0,48.0,2,101500.0
147745,23570,2021-12-19 16:19:53.447,1753,702,9.0,48.0,2,95000.0
147746,23570,2021-12-19 16:19:53.447,1753,709,9.0,48.0,2,95000.0
147747,23570,2021-12-19 16:19:53.447,1753,704,9.0,48.0,1,100000.0
147748,23570,2021-12-19 16:19:53.447,1753,819,9.0,48.0,1,103000.0
147749,23570,2021-12-19 16:19:53.447,1753,1458,9.0,48.0,1,103000.0
147750,23570,2021-12-19 16:19:53.447,1753,689,18.0,5.0,2,125500.0
147751,23570,2021-12-19 16:19:53.447,1753,1106,15.0,53.0,1,116000.0
147752,23570,2021-12-19 16:19:53.447,1753,794,19.0,77.0,1,182500.0
147753,23570,2021-12-19 16:19:53.447,1753,1468,12.0,108.0,2,88000.0
147754,23570,2021-12-19 16:19:53.447,1753,869,4.0,31.0,1,207000.0
147778,23573,2021-12-19 17:37:49.677,1497,961,3.0,105.0,6,162000.0
147779,23573,2021-12-19 17:37:49.677,1497,962,3.0,105.0,5,159500.0
147780,23573,2021-12-19 17:37:49.677,1497,696,4.0,24.0,4,575000.0
147781,23573,2021-12-19 17:37:49.677,1497,700,14.0,37.0,2,563000.0
147782,23573,2021-12-19 17:37:49.677,1497,1154,25.0,106.0,1,325000.0
147783,23573,2021-12-19 17:37:49.677,1497,752,4.0,31.0,1,153500.0
147784,23573,2021-12-19 17:37:49.677,1497,768,14.0,37.0,2,85000.0
147785,23573,2021-12-19 17:37:49.677,1497,763,14.0,37.0,2,166500.0
148039,23573,2021-12-19 17:37:49.677,1497,875,3.0,80.0,1,200000.0
148370,23573,2021-12-19 17:37:49.677,1497,919,34.0,94.0,5,135500.0
148371,23573,2021-12-19 17:37:49.677,1497,923,34.0,94.0,10,135500.0
147791,23578,2021-12-19 18:49:02.236,1419,873,3.0,80.0,1,420000.0
147792,23578,2021-12-19 18:49:02.236,1419,962,3.0,105.0,8,159500.0
147794,23578,2021-12-19 18:49:02.236,1419,896,4.0,31.0,1,395000.0
147799,23581,2021-12-19 18:54:10.496,629,824,4.0,57.0,32,18100.0
147800,23581,2021-12-19 18:54:10.496,629,634,3.0,10.0,20,13000.0
147801,23581,2021-12-19 18:54:10.496,629,1410,4.0,78.0,2,194000.0
147892,23206,2021-12-20 06:19:00.557,1417,856,4.0,57.0,2,214000.0
147924,23592,2021-12-20 08:03:23.426,610,616,1.0,13.0,10,40000.0
147925,23592,2021-12-20 08:03:23.426,610,615,1.0,13.0,10,44500.0
147926,23592,2021-12-20 08:03:23.426,610,970,15.0,97.0,2,52500.0
147927,23592,2021-12-20 08:03:23.426,610,781,1.0,13.0,2,37500.0
147928,23592,2021-12-20 08:03:23.426,610,826,15.0,53.0,2,36500.0
147931,23592,2021-12-20 08:03:23.426,610,940,15.0,94.0,1,260000.0
147984,23594,2021-12-20 08:46:22.251,398,709,9.0,48.0,1,95000.0
147985,23594,2021-12-20 08:46:22.251,398,983,25.0,63.0,1,180000.0
147986,23594,2021-12-20 08:46:22.251,398,1158,15.0,94.0,1,27500.0
147987,23594,2021-12-20 08:46:22.251,398,1159,15.0,94.0,2,27500.0
147988,23594,2021-12-20 08:46:22.251,398,1160,15.0,53.0,1,27000.0
147989,23594,2021-12-20 08:46:22.251,398,1333,15.0,91.0,2,22500.0
148128,23605,2021-12-20 12:18:25.831,934,625,19.0,77.0,2,61000.0
148140,23613,2021-12-20 12:23:31.093,1004,1569,12.0,30.0,250,25250.0
148141,23613,2021-12-20 12:23:31.093,1004,1470,12.0,30.0,125,19500.0
148142,23613,2021-12-20 12:23:31.093,1004,726,12.0,30.0,125,19500.0
148143,23613,2021-12-20 12:23:31.093,1004,687,4.0,22.0,20,16000.0
148299,23632,2021-12-20 12:55:57.310,1970,1307,9.0,65.0,2,103500.0
148303,23634,2021-12-20 12:58:48.402,80,1602,9.0,48.0,1,71500.0
148304,23634,2021-12-20 12:58:48.402,80,779,15.0,53.0,1,108000.0
148406,23658,2021-12-20 13:23:05.508,204,696,4.0,24.0,1,575000.0
148423,23663,2021-12-20 13:27:38.634,1004,724,12.0,30.0,175,16000.0
148424,23663,2021-12-20 13:27:38.634,1004,1569,12.0,30.0,500,25250.0
148425,23663,2021-12-20 13:27:38.634,1004,1470,12.0,30.0,250,19500.0
148426,23663,2021-12-20 13:27:38.634,1004,1114,34.0,96.0,6,392500.0
148427,23663,2021-12-20 13:27:38.634,1004,922,34.0,94.0,3,475000.0
148447,23668,2021-12-20 13:32:09.702,80,616,1.0,13.0,2,41500.0
148448,23668,2021-12-20 13:32:09.702,80,761,14.0,37.0,1,124500.0
148486,23675,2021-12-20 13:40:04.296,1744,769,14.0,37.0,2,129000.0
148487,23675,2021-12-20 13:40:04.296,1744,755,14.0,37.0,5,121500.0
148488,23675,2021-12-20 13:40:04.296,1744,770,14.0,37.0,5,196000.0
148444,23193,2021-12-20 13:41:32.172,496,869,4.0,31.0,1,207000.0
148445,23193,2021-12-20 13:41:32.172,496,1005,4.0,24.0,2,72500.0
148446,23193,2021-12-20 13:41:32.172,496,1459,4.0,31.0,3,96000.0
148449,23193,2021-12-20 13:41:32.172,496,626,4.0,3.0,1,110000.0
148454,23193,2021-12-20 13:41:32.172,496,906,9.0,48.0,2,72500.0
148455,23193,2021-12-20 13:41:32.172,496,1300,4.0,22.0,4,45500.0
148456,23193,2021-12-20 13:41:32.172,496,687,4.0,22.0,10,15500.0
148459,23193,2021-12-20 13:41:32.172,496,929,9.0,93.0,1,88500.0
148464,23193,2021-12-20 13:41:32.172,496,1031,4.0,4.0,4,16500.0
148465,23193,2021-12-20 13:41:32.172,496,1032,4.0,4.0,2,13500.0
148503,23680,2021-12-20 13:45:18.544,1753,653,23.0,69.0,2,174000.0
148504,23680,2021-12-20 13:45:18.544,1753,770,14.0,37.0,5,196000.0
148505,23680,2021-12-20 13:45:18.544,1753,779,15.0,53.0,5,108000.0
148506,23680,2021-12-20 13:45:18.544,1753,746,12.0,36.0,2,36500.0
148592,23714,2021-12-20 14:23:34.320,1004,1569,12.0,30.0,250,25250.0
148693,23737,2021-12-20 14:53:48.407,1145,742,12.0,31.0,5,26000.0
148729,23748,2021-12-20 15:05:08.793,1936,982,15.0,37.0,1,118000.0
148740,23750,2021-12-20 15:08:15.307,1936,715,4.0,57.0,5,215000.0
148755,23754,2021-12-20 15:12:33.301,911,824,4.0,57.0,160,18100.0
148756,23754,2021-12-20 15:12:33.301,911,961,3.0,105.0,10,162000.0
148760,23756,2021-12-20 15:13:39.534,1145,1470,12.0,30.0,50,19500.0
148841,23779,2021-12-20 15:35:34.220,206,821,9.0,48.0,5,11000.0
148842,23779,2021-12-20 15:35:34.220,206,887,9.0,4.0,1,47000.0
148843,23779,2021-12-20 15:35:34.220,206,784,12.0,46.0,1,136000.0
148844,23779,2021-12-20 15:35:34.220,206,871,4.0,31.0,1,150500.0
148845,23779,2021-12-20 15:35:34.220,206,867,4.0,31.0,1,188000.0
148846,23779,2021-12-20 15:35:34.220,206,1327,16.0,37.0,1,119000.0
148847,23779,2021-12-20 15:35:34.220,206,724,12.0,30.0,50,16000.0
137487,21369,2021-12-20 16:30:32.324,86,875,3.0,80.0,40,200000.0
146116,21369,2021-12-20 16:30:32.324,86,954,3.0,102.0,10,125000.0
146117,21369,2021-12-20 16:30:32.324,86,892,4.0,31.0,2,430000.0
148886,21369,2021-12-20 16:30:32.324,86,683,4.0,22.0,200,1800.0
148887,21369,2021-12-20 16:30:32.324,86,801,4.0,31.0,2,352000.0
148889,21369,2021-12-20 16:30:32.324,86,872,4.0,31.0,2,207000.0
148939,23802,2021-12-20 18:15:41.412,1951,1034,12.0,36.0,2,61000.0
149048,23827,2021-12-21 07:02:35.587,1497,963,3.0,105.0,5,188500.0
149049,23827,2021-12-21 07:02:35.587,1497,606,4.0,104.0,1,210000.0
149050,23828,2021-12-21 07:21:25.321,1753,660,29.0,19.0,1,56000.0
149051,23828,2021-12-21 07:21:25.321,1753,809,9.0,48.0,5,12000.0
149052,23828,2021-12-21 07:21:25.321,1753,824,4.0,57.0,64,18100.0
149053,23828,2021-12-21 07:21:25.321,1753,795,19.0,77.0,1,182500.0
149054,23828,2021-12-21 07:21:25.321,1753,1450,9.0,92.0,1,116500.0
149055,23828,2021-12-21 07:21:25.321,1753,906,9.0,48.0,1,72500.0
149065,23830,2021-12-21 08:13:54.156,398,745,12.0,36.0,1,36500.0
149066,23830,2021-12-21 08:13:54.156,398,631,4.0,8.0,1,21500.0
149068,23830,2021-12-21 08:13:54.156,398,1591,15.0,97.0,10,12500.0
149070,23835,2021-12-21 08:27:48.861,600,835,12.0,1.0,10,17850.0
149071,23835,2021-12-21 08:27:48.861,600,836,15.0,1.0,5,29750.0
149072,23835,2021-12-21 08:27:48.861,600,779,15.0,53.0,2,108000.0
149073,23835,2021-12-21 08:27:48.861,600,608,16.0,52.0,1,123000.0
149074,23835,2021-12-21 08:27:48.861,600,864,12.0,37.0,5,18000.0
149102,23848,2021-12-21 08:52:34.504,332,634,3.0,10.0,10,13000.0
149127,23859,2021-12-21 09:00:46.112,1678,626,4.0,3.0,2,110000.0
149128,23859,2021-12-21 09:00:46.112,1678,1410,4.0,78.0,2,194000.0
149129,23859,2021-12-21 09:00:46.112,1678,635,3.0,10.0,5,24500.0
149130,23859,2021-12-21 09:00:46.112,1678,679,16.0,87.0,1,236000.0
149131,23859,2021-12-21 09:00:46.112,1678,869,4.0,31.0,1,207000.0
149132,23859,2021-12-21 09:00:46.112,1678,810,9.0,48.0,2,36000.0
149133,23859,2021-12-21 09:00:46.112,1678,987,4.0,3.0,2,64500.0
149296,23880,2021-12-21 09:26:55.002,571,616,1.0,13.0,4,40000.0
149297,23880,2021-12-21 09:26:55.002,571,615,1.0,13.0,4,44500.0
149298,23880,2021-12-21 09:26:55.002,571,776,15.0,53.0,2,127000.0
149368,23892,2021-12-21 09:34:57.052,122,1569,12.0,30.0,900,25200.0
149414,23900,2021-12-21 09:43:41.144,625,600,4.0,4.0,1,119000.0
149415,23900,2021-12-21 09:43:41.144,625,761,14.0,37.0,1,124500.0
149416,23900,2021-12-21 09:43:41.144,625,762,14.0,37.0,1,85500.0
149417,23900,2021-12-21 09:43:41.144,625,770,14.0,37.0,1,196000.0
149418,23900,2021-12-21 09:43:41.144,625,1009,9.0,48.0,1,71500.0
149419,23900,2021-12-21 09:43:41.144,625,1012,9.0,48.0,1,67500.0
149420,23900,2021-12-21 09:43:41.144,625,1602,9.0,48.0,1,71500.0
149421,23900,2021-12-21 09:43:41.144,625,596,4.0,3.0,1,70500.0
149422,23900,2021-12-21 09:43:41.144,625,686,4.0,22.0,1,35000.0
149423,23900,2021-12-21 09:43:41.144,625,963,3.0,105.0,1,188500.0
149442,23906,2021-12-21 09:51:19.498,629,1410,4.0,78.0,3,194000.0
149471,23911,2021-12-21 09:54:11.461,1497,626,4.0,3.0,1,110000.0
149472,23911,2021-12-21 09:54:11.461,1497,742,12.0,31.0,5,26000.0
149473,23911,2021-12-21 09:54:11.461,1497,1459,4.0,31.0,2,96000.0
149474,23911,2021-12-21 09:54:11.461,1497,1300,4.0,22.0,2,45500.0
149475,23911,2021-12-21 09:54:11.461,1497,898,4.0,31.0,1,337000.0
149507,23919,2021-12-21 10:01:38.292,1787,952,3.0,102.0,2,182000.0
149508,23919,2021-12-21 10:01:38.292,1787,962,3.0,105.0,4,159500.0
149509,23919,2021-12-21 10:01:38.292,1787,696,4.0,24.0,1,575000.0
149510,23919,2021-12-21 10:01:38.292,1787,875,3.0,80.0,1,200000.0
149511,23919,2021-12-21 10:01:38.292,1787,940,15.0,94.0,1,260000.0
149584,23934,2021-12-21 10:16:42.400,629,824,4.0,57.0,32,18100.0
149585,23934,2021-12-21 10:16:42.400,629,634,3.0,10.0,20,13000.0
149586,23934,2021-12-21 10:16:42.400,629,1410,4.0,78.0,2,194000.0
149628,23946,2021-12-21 10:28:23.156,1932,785,12.0,46.0,1,135000.0
149629,23946,2021-12-21 10:28:23.156,1932,800,4.0,31.0,1,262500.0
149630,23946,2021-12-21 10:28:23.156,1932,962,3.0,105.0,3,159500.0
149631,23946,2021-12-21 10:28:23.156,1932,842,15.0,53.0,2,115000.0
149632,23946,2021-12-21 10:28:23.156,1932,898,4.0,31.0,1,337000.0
149633,23947,2021-12-21 10:28:59.146,2126,869,4.0,31.0,1,207000.0
149634,23947,2021-12-21 10:28:59.146,2126,970,15.0,97.0,2,52500.0
149635,23947,2021-12-21 10:28:59.146,2126,862,29.0,19.0,2,98000.0
149636,23947,2021-12-21 10:28:59.146,2126,709,9.0,48.0,6,95000.0
149761,23972,2021-12-21 10:53:09.259,163,779,15.0,53.0,1,108000.0
149762,23972,2021-12-21 10:53:09.259,163,777,15.0,53.0,1,127000.0
149876,23993,2021-12-21 11:25:24.722,951,763,14.0,37.0,2,166500.0
149877,23993,2021-12-21 11:25:24.722,951,810,9.0,48.0,2,36000.0
149878,23993,2021-12-21 11:25:24.722,951,1258,16.0,37.0,4,36000.0
149879,23993,2021-12-21 11:25:24.722,951,976,18.0,60.0,4,36500.0
149880,23993,2021-12-21 11:25:24.722,951,724,12.0,30.0,25,16000.0
149888,23996,2021-12-21 11:37:47.423,1456,634,3.0,10.0,10,13000.0
149889,23996,2021-12-21 11:37:47.423,1456,753,4.0,31.0,1,22500.0
149890,23996,2021-12-21 11:37:47.423,1456,601,4.0,4.0,1,123500.0
149891,23996,2021-12-21 11:37:47.423,1456,962,3.0,105.0,1,159500.0
149892,23996,2021-12-21 11:37:47.423,1456,1173,15.0,51.0,4,17000.0
149893,23996,2021-12-21 11:37:47.423,1456,771,15.0,37.0,5,19200.0
149894,23996,2021-12-21 11:37:47.423,1456,923,34.0,94.0,1,135500.0
149895,23996,2021-12-21 11:37:47.423,1456,1006,29.0,19.0,1,45500.0
149896,23996,2021-12-21 11:37:47.423,1456,709,9.0,48.0,1,95000.0
149897,23996,2021-12-21 11:37:47.423,1456,860,4.0,102.0,1,108000.0
149898,23996,2021-12-21 11:37:47.423,1456,702,9.0,48.0,1,95000.0
149899,23996,2021-12-21 11:37:47.423,1456,618,27.0,78.0,1,23000.0
149900,23996,2021-12-21 11:37:47.423,1456,759,15.0,37.0,10,4850.0
149901,23996,2021-12-21 11:37:47.423,1456,615,1.0,13.0,2,46000.0
149902,23996,2021-12-21 11:37:47.423,1456,755,14.0,37.0,1,121500.0
149903,23996,2021-12-21 11:37:47.423,1456,761,14.0,37.0,1,124500.0
149916,24002,2021-12-21 11:44:49.241,1744,770,14.0,37.0,5,196000.0
149917,24002,2021-12-21 11:44:49.241,1744,755,14.0,37.0,3,121500.0
149918,24002,2021-12-21 11:44:49.241,1744,1384,15.0,94.0,5,91500.0
149919,24002,2021-12-21 11:44:49.241,1744,1485,15.0,91.0,8,41500.0
148621,23718,2021-12-21 13:02:56.886,1419,702,9.0,48.0,2,95000.0
148622,23718,2021-12-21 13:02:56.886,1419,704,9.0,48.0,3,100000.0
148623,23718,2021-12-21 13:02:56.886,1419,709,9.0,48.0,5,95000.0
148624,23718,2021-12-21 13:02:56.886,1419,705,9.0,48.0,1,101500.0
150105,24036,2021-12-21 13:03:42.796,1004,634,3.0,10.0,100,13000.0
150106,24036,2021-12-21 13:03:42.796,1004,700,14.0,37.0,5,563000.0
150107,24036,2021-12-21 13:03:42.796,1004,1040,4.0,31.0,10,97000.0
150108,24036,2021-12-21 13:03:42.796,1004,635,3.0,10.0,100,24500.0
150145,24049,2021-12-21 13:17:03.491,951,919,34.0,94.0,1,135500.0
150146,24049,2021-12-21 13:17:03.491,951,929,9.0,93.0,1,88500.0
150147,24049,2021-12-21 13:17:03.491,951,892,4.0,31.0,1,430000.0
150148,24049,2021-12-21 13:17:03.491,951,1034,12.0,36.0,3,61000.0
150149,24049,2021-12-21 13:17:03.491,951,982,15.0,37.0,1,118000.0
150150,24049,2021-12-21 13:17:03.491,951,867,4.0,31.0,1,188000.0
150151,24049,2021-12-21 13:17:03.491,951,754,4.0,31.0,25,20000.0
150152,24049,2021-12-21 13:17:03.491,951,742,12.0,31.0,10,26000.0
150281,24069,2021-12-21 14:01:00.782,1145,1470,12.0,30.0,25,19500.0
150296,24073,2021-12-21 14:06:17.136,1004,809,9.0,48.0,100,12000.0
150303,24076,2021-12-21 14:11:09.792,198,1169,4.0,57.0,2,401000.0
150366,24094,2021-12-21 14:24:55.920,1708,1186,4.0,4.0,1,135000.0
150367,24094,2021-12-21 14:24:55.920,1708,718,4.0,57.0,1,355000.0
150368,24094,2021-12-21 14:24:55.920,1708,646,4.0,31.0,1,120000.0
150369,24094,2021-12-21 14:24:55.920,1708,1231,4.0,3.0,1,188000.0
150370,24094,2021-12-21 14:24:55.920,1708,867,4.0,31.0,2,188000.0
150372,24096,2021-12-21 14:26:28.341,204,1006,29.0,19.0,5,45500.0
150373,24096,2021-12-21 14:26:28.341,204,761,14.0,37.0,2,124500.0
150374,24096,2021-12-21 14:26:28.341,204,785,12.0,46.0,2,135000.0
150375,24096,2021-12-21 14:26:28.341,204,854,15.0,30.0,1,169000.0
150376,24096,2021-12-21 14:26:28.341,204,1034,12.0,36.0,2,61000.0
150377,24096,2021-12-21 14:26:28.341,204,658,4.0,17.0,3,26000.0
150378,24096,2021-12-21 14:26:28.341,204,742,12.0,31.0,5,26000.0
150379,24096,2021-12-21 14:26:28.341,204,631,4.0,8.0,5,21500.0
150380,24097,2021-12-21 14:27:10.352,1004,857,4.0,57.0,1,213000.0
150381,24097,2021-12-21 14:27:10.352,1004,858,4.0,57.0,1,194000.0
150382,24097,2021-12-21 14:27:10.352,1004,856,4.0,57.0,1,214000.0
150383,24097,2021-12-21 14:27:10.352,1004,1215,4.0,57.0,1,193000.0
150434,24115,2021-12-21 15:01:15.368,223,632,4.0,8.0,1,19250.0
150435,24115,2021-12-21 15:01:15.368,223,875,3.0,80.0,1,200000.0
150436,24115,2021-12-21 15:01:15.368,223,961,3.0,105.0,1,162000.0
150437,24115,2021-12-21 15:01:15.368,223,831,12.0,4.0,2,62000.0
150438,24115,2021-12-21 15:01:15.368,223,615,1.0,13.0,2,44500.0
150439,24115,2021-12-21 15:01:15.368,223,616,1.0,13.0,2,40000.0
150530,24134,2021-12-21 15:46:42.822,761,709,9.0,48.0,5,95000.0
150531,24134,2021-12-21 15:46:42.822,761,977,18.0,60.0,1,1049000.0
150532,24134,2021-12-21 15:46:42.822,761,599,4.0,4.0,1,173000.0
150533,24134,2021-12-21 15:46:42.822,761,889,35.0,98.0,1,224000.0
150534,24134,2021-12-21 15:46:42.822,761,890,35.0,98.0,1,218000.0
150535,24134,2021-12-21 15:46:42.822,761,875,3.0,80.0,1,200000.0
150536,24134,2021-12-21 15:46:42.822,761,962,3.0,105.0,3,159500.0
150576,24147,2021-12-21 16:16:56.875,946,761,14.0,37.0,1,124500.0
150577,24147,2021-12-21 16:16:56.875,946,862,29.0,19.0,1,98000.0
150578,24147,2021-12-21 16:16:56.875,946,988,4.0,4.0,2,59500.0
150579,24147,2021-12-21 16:16:56.875,946,697,4.0,24.0,2,58500.0
150580,24147,2021-12-21 16:16:56.875,946,961,3.0,105.0,2,162000.0
150581,24147,2021-12-21 16:16:56.875,946,875,3.0,80.0,1,200000.0
150582,24147,2021-12-21 16:16:56.875,946,696,4.0,24.0,1,575000.0
150583,24147,2021-12-21 16:16:56.875,946,687,4.0,22.0,10,16000.0
150611,24155,2021-12-21 17:04:10.883,2137,626,4.0,3.0,1,110000.0
150612,24155,2021-12-21 17:04:10.883,2137,890,35.0,98.0,1,218000.0
150613,24155,2021-12-21 17:04:10.883,2137,1241,26.0,2.0,2,55000.0
150614,24155,2021-12-21 17:04:10.883,2137,608,16.0,52.0,2,123000.0
150615,24155,2021-12-21 17:04:10.883,2137,710,16.0,54.0,1,132000.0
150616,24155,2021-12-21 17:04:10.883,2137,700,14.0,37.0,1,563000.0
150617,24155,2021-12-21 17:04:10.883,2137,940,15.0,94.0,2,260000.0
150618,24155,2021-12-21 17:04:10.883,2137,862,29.0,19.0,2,98000.0
150619,24155,2021-12-21 17:04:10.883,2137,923,34.0,94.0,4,135500.0
150620,24155,2021-12-21 17:04:10.883,2137,962,3.0,105.0,4,159500.0
150621,24155,2021-12-21 17:04:10.883,2137,696,4.0,24.0,1,575000.0
150648,23576,2021-12-21 17:18:56.551,1067,1667,4.0,57.0,2,204000.0
150649,23576,2021-12-21 17:18:56.551,1067,1235,4.0,57.0,2,177000.0
150680,23576,2021-12-21 17:18:56.551,1067,686,4.0,22.0,10,35000.0
150693,24160,2021-12-21 17:38:55.211,1951,951,3.0,102.0,3,107000.0
150711,23813,2021-12-21 20:03:13.097,1417,635,3.0,10.0,2,24500.0
150712,23813,2021-12-21 20:03:13.097,1417,951,3.0,102.0,1,107000.0
137528,21379,2021-12-21 21:01:13.391,168,634,3.0,10.0,10,13000.0
137529,21379,2021-12-21 21:01:13.391,168,670,29.0,79.0,3,51000.0
137530,21379,2021-12-21 21:01:13.391,168,671,29.0,79.0,3,52500.0
137531,21379,2021-12-21 21:01:13.391,168,709,9.0,48.0,2,95000.0
137532,21379,2021-12-21 21:01:13.391,168,789,30.0,5.0,5,35500.0
137533,21379,2021-12-21 21:01:13.391,168,962,3.0,105.0,5,168500.0
137534,21379,2021-12-21 21:01:13.391,168,970,15.0,97.0,3,52500.0
137535,21379,2021-12-21 21:01:13.391,168,972,9.0,48.0,10,46000.0
137536,21379,2021-12-21 21:01:13.391,168,973,9.0,48.0,10,43000.0
137537,21379,2021-12-21 21:01:13.391,168,1006,29.0,19.0,5,45500.0
137538,21379,2021-12-21 21:01:13.391,168,1010,4.0,24.0,3,288000.0
137539,21379,2021-12-21 21:01:13.391,168,1360,12.0,97.0,2,56000.0
151843,21379,2021-12-21 21:01:13.391,168,702,9.0,48.0,2,95000.0
151844,21379,2021-12-21 21:01:13.391,168,701,9.0,48.0,1,100000.0
151845,21379,2021-12-21 21:01:13.391,168,1049,9.0,48.0,1,100000.0
151846,21379,2021-12-21 21:01:13.391,168,706,9.0,48.0,1,95000.0
151847,21379,2021-12-21 21:01:13.391,168,707,9.0,48.0,1,100000.0
151848,21379,2021-12-21 21:01:13.391,168,705,9.0,48.0,1,101500.0
151849,21379,2021-12-21 21:01:13.391,168,708,9.0,48.0,2,95000.0
151850,21379,2021-12-21 21:01:13.391,168,1473,9.0,48.0,1,87500.0
151851,21379,2021-12-21 21:01:13.391,168,1620,4.0,57.0,3,215000.0
151852,21379,2021-12-21 21:01:13.391,168,952,3.0,102.0,1,182000.0
151853,21379,2021-12-21 21:01:13.391,168,951,3.0,102.0,2,107000.0
151854,21379,2021-12-21 21:01:13.391,168,687,4.0,22.0,10,15500.0
151855,21379,2021-12-21 21:01:13.391,168,783,21.0,88.0,1,165000.0
151856,21379,2021-12-21 21:01:13.391,168,689,18.0,5.0,1,125500.0
151857,21379,2021-12-21 21:01:13.391,168,827,28.0,72.0,1,131000.0
151858,21379,2021-12-21 21:01:13.391,168,616,1.0,13.0,3,40000.0
151859,21379,2021-12-21 21:01:13.391,168,1348,12.0,97.0,1,87000.0
151860,21379,2021-12-21 21:01:13.391,168,683,4.0,22.0,30,1800.0
151885,21379,2021-12-21 21:01:13.391,168,869,4.0,31.0,1,207000.0
151886,21379,2021-12-21 21:01:13.391,168,1485,15.0,91.0,2,41500.0
151887,21379,2021-12-21 21:01:13.391,168,660,29.0,19.0,1,56000.0
150871,24174,2021-12-22 08:53:23.868,600,1181,15.0,97.0,5,18500.0
150872,24174,2021-12-22 08:53:23.868,600,996,15.0,53.0,3,31500.0
150873,24174,2021-12-22 08:53:23.868,600,826,15.0,53.0,3,36500.0
150874,24174,2021-12-22 08:53:23.868,600,656,15.0,91.0,1,41500.0
